report_year,agency_jurisdiction,population,violent_crimes,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2011,"Fairfax County, VA",1055204,918,87,1.04,9.48,36.49,39.99
2011,"Fort Worth, TX",756803,4579,605.05,6.74,46.78,384.12,167.41
2011,"Fresno, CA",500480,2915,582.44,6.99,10.19,361.45,203.8
2011,"Honolulu, HI",963465,2370,245.99,1.45,21.07,138.25,85.21
2011,"Houston, TX",2143628,20892,974.61,9.24,35.97,553.69,375.72
2011,"Indianapolis, IN",833024,9170,1100.81,11.52,52.22,632.27,404.79
2011,"Jacksonville, FL",834429,5182,621.02,8.51,41.94,381.46,189.11
2011,"Kansas City, MO",461458,5555,1203.79,23.4,58.94,759.33,362.11
2011,"Las Vegas, NV",1458474,10813,741.39,5.62,44.64,451.64,239.5
2011,"Long Beach, CA",467691,2857,610.87,5.35,23.95,299.34,282.24
2011,"Los Angeles County, CA",1069854,5595,522.97,8.23,15.42,360.61,138.71
2011,"Los Angeles, CA",3837207,20045,522.39,7.74,21.58,230.45,262.61
2011,"Louisville, KY",665152,4086,614.3,7.22,34.13,325.94,247.01
2011,"Memphis, TN",652725,10338,1583.82,17.92,62.2,1031.37,472.33
2011,"Mesa, AZ",445256,1837,412.57,3.82,29.42,267.71,111.62
2011,"Miami-Dade County, FL",1124714,6913,614.65,8,27.65,414.68,164.31
2011,"Miami, FL",404901,4849,1197.58,16.79,23.71,662.63,494.44
2011,"Milwaukee, WI",597426,6637,1110.93,14.4,34.31,544.84,517.39
2011,"Minneapolis, MN",385531,3722,965.42,8.3,100.12,444.84,412.16
2011,"Montgomery County, MD",962146,1618,168.17,1.56,11.64,67.66,87.3
2011,"Nashville, TN",612789,7253,1183.6,8.16,63.15,804.03,308.26
2011,"Nassau County, NY",1054208,1459,138.4,0.66,4.17,65.93,67.63
2011,"New Orleans, LA",346974,2748,791.99,57.64,46.98,382.16,305.21
2011,"New York City, NY",8211875,51209,623.6,6.27,13.3,363.24,240.79
2011,"Newark, NJ",278064,3243,1166.28,33.81,20.86,400.63,710.99
2011,"Oakland, CA",395317,6652,1682.7,26.31,51.1,754.08,851.22
2011,"Oklahoma City, OK",586208,5108,871.36,9.89,47.25,604.05,210.16
2011,"Omaha, NE",412608,2309,559.61,10.42,53.32,327.19,168.68
2011,"Orlando, FL",241548,2591,1072.66,12.01,49.27,722.84,288.56
2011,"Philadelphia, PA",1530873,18268,1193.31,21.16,54.41,579.08,538.65
2011,"Phoenix, AZ",1466097,8089,551.74,7.91,38.13,278.97,226.72
2011,"Pittsburgh, PA",308609,2476,802.31,14.26,21.71,401.48,364.86
2011,"Portland, OR",589991,3037,514.75,3.39,43.73,312.21,155.43
2011,"Prince George's County, MD",664844,4075,612.93,12.03,22.86,269.99,308.04
2011,"Raleigh, NC",409014,1724,421.5,4.16,31.05,220.04,166.25
2011,"Sacramento, CA",471972,3354,710.64,7.63,28.39,428.42,246.2
2011,"Salt Lake City, UT",190038,1230,647.24,3.68,67.35,396.24,179.96
2011,"San Antonio, TX",1355339,7038,519.28,6.57,36.3,344.71,131.7
2011,"San Diego, CA",1316919,5104,387.57,2.89,22.25,251.88,110.56
2011,"San Francisco, CA",814701,5374,659.63,6.14,16.08,258.38,379.03
2011,"San Jose, CA",957062,3206,334.98,4.07,23.61,192.26,115.04
2011,"Seattle, WA",618209,3664,592.68,3.24,16.18,343.9,229.37
2011,"St. Louis, MO",320454,5950,1856.74,35.26,58.67,1099.07,663.75
2011,"Suffolk County, NY",1339464,1862,139.01,2.39,3.14,77.64,55.84
2011,"Tampa, FL",340284,2228,654.75,8.23,17.04,456.97,172.5
2011,"Tucson, AZ",527479,3440,652.16,9.67,38.67,383.33,220.48
2011,"Tulsa, OK",396101,3960,999.75,12.37,67.15,645.04,275.18
2011,"Virginia Beach, VA",443226,784,176.88,3.38,14.67,65.43,93.41
2011,"Washington, DC",617996,6985,1130.27,17.48,27.83,477.19,607.77
2011,"Wichita, KS",384796,2963,770.02,6.5,63.67,572.51,127.34
2011,United States,,1206031,387.1,4.7,,,
2012,"Albuquerque, NM",553684,4151,749.71,7.4,50.21,494.87,197.22
2012,"Arlington, TX",379295,1909,503.3,4.48,35.59,322.97,140.26
2012,"Atlanta, GA",437041,6027,1379.05,18.99,25.86,813.42,520.77
2012,"Aurora, CO",336952,1400,415.49,5.05,51.05,216.35,143.05
2012,"Austin, TX",832901,3405,408.81,3.72,25.09,262.58,117.42
2012,"Baltimore County, MD",817761,4145,506.87,2.93,17.73,319.04,167.16
2012,"Baltimore, MD",625474,8789,1405.17,34.53,50.68,743.6,576.36
2012,"Boston, MA",630648,5266,835.01,9.04,39.48,483.63,302.86
2012,"Buffalo, NY",262434,3382,1288.7,18.29,52.58,688.94,528.89
2012,"Charlotte, NC",808504,5238,647.86,6.43,27.58,391.46,222.39
2012,"Chicago, IL",2708382,27620,1019.8,18.46,50.66,453.11,497.57
2012,"Cincinnati, OH",296204,2903,980.07,15.87,67.18,314.31,582.71
2012,"Cleveland, OH",393781,5469,1388.84,21.59,94.72,445.43,827.11
2012,"Columbus, OH",797384,4808,602.97,8.9,73.99,139.96,380.12
2012,"Dallas, TX",1241549,8380,674.96,12.4,39.14,293.75,329.67
2012,"Denver, CO",628545,3885,618.09,6.2,60.93,365.13,185.83
2012,"Detroit, MI",707096,15023,2124.61,54.59,62.51,1321.6,685.9
2012,"El Paso, TX",675536,2859,423.22,3.4,27.24,322.85,69.72
2012,"Fairfax County, VA",1072723,858,79.98,1.49,10.72,35.8,31.97
2012,"Fort Worth, TX",770101,4526,587.72,5.97,50.77,364.76,166.21
2012,"Fresno, CA",506011,2748,543.07,10.08,10.67,321.73,200.59
2012,"Honolulu, HI",975875,2336,239.37,1.13,16.91,127.68,93.66
2012,"Houston, TX",2177273,21610,992.53,9.97,30.54,520.97,431.04
2012,"Indianapolis, IN",838650,9942,1185.48,11.57,51.99,711.5,410.42
2012,"Jacksonville, FL",840660,5189,617.25,11.06,40.56,402.54,163.09
2012,"Kansas City, MO",464073,5889,1268.98,22.63,55.38,835.86,355.12
2012,"Las Vegas, NV",1479393,11598,783.97,5.14,40.29,480.06,258.48
2012,"Long Beach, CA",469893,2705,575.66,6.81,24.47,280.7,263.68
2012,"Los Angeles County, CA",1074864,5458,507.79,6.98,14.98,347.21,138.62
2012,"Los Angeles, CA",3855122,18547,481.1,7.76,24.28,216.05,233.01
2012,"Louisville, KY",666200,3989,598.77,9.31,27.47,352.75,209.25
2012,"Memphis, TN",657436,11417,1736.59,20.38,65.1,1136.38,514.73
2012,"Mesa, AZ",451391,1804,399.65,3.1,38.1,254.55,103.9
2012,"Miami-Dade County, FL",1144280,6046,528.37,7.08,23.33,350.61,147.34
2012,"Miami, FL",414327,4856,1172.02,16.65,15.69,633.8,505.88
2012,"Milwaukee, WI",599395,7932,1323.33,15.52,39.04,752.09,516.69
2012,"Minneapolis, MN",390240,3872,992.21,9.99,103.27,438.45,440.5
2012,"Montgomery County, MD",980160,1795,183.13,1.43,10.41,86.72,84.58
2012,"Nashville, TN",620886,7314,1177.99,10.15,48.8,842.67,276.38
2012,"Nassau County, NY",1057158,1654,156.46,1.14,5.3,81.63,68.39
2012,"New Orleans, LA",362874,2958,815.16,53.19,37.48,431,293.49
2012,"New York City, NY",8289415,52993,639.29,5.05,14.02,376.52,243.7
2012,"Newark, NJ",278906,3220,1154.51,34.42,19.72,391.89,708.48
2012,"Oakland, CA",399487,7963,1993.31,31.79,67.84,807.79,1085.89
2012,"Oklahoma City, OK",595607,5474,919.06,14.27,65.31,636.49,202.99
2012,"Omaha, NE",417970,2485,594.54,9.81,44.74,345,194.99
2012,"Orlando, FL",246513,2508,1017.39,9.74,41.78,721.26,244.61
2012,"Philadelphia, PA",1538957,17853,1160.07,21.51,57.18,562.59,518.79
2012,"Phoenix, AZ",1485509,9458,636.68,8.28,37.43,354.29,236.69
2012,"Pittsburgh, PA",312112,2347,751.97,13.14,15.06,360.45,363.33
2012,"Portland, OR",598037,3093,517.19,3.34,38.63,316.37,158.85
2012,"Prince George's County, MD",670946,3955,589.47,7.3,21.61,263.06,297.49
2012,"Raleigh, NC",420594,1780,423.21,4.04,26.87,234.19,158.11
2012,"Sacramento, CA",476557,3520,738.63,7.13,26.23,451.15,254.11
2012,"Salt Lake City, UT",192465,1302,676.49,4.16,63.91,443.72,164.71
2012,"San Antonio, TX",1380123,6943,503.07,6.45,39.78,321.78,135.06
2012,"San Diego, CA",1338477,5529,413.08,3.51,22.71,273.52,113.34
2012,"San Francisco, CA",820363,5777,704.2,8.41,13.16,257.93,424.69
2012,"San Jose, CA",976459,3547,363.25,4.61,28.68,206.26,123.71
2012,"Seattle, WA",626865,3782,603.32,3.99,19.62,350.63,229.08
2012,"St. Louis, MO",318667,5661,1776.46,35.46,62.45,1120.61,557.95
2012,"Suffolk County, NY",1345578,1790,133.03,1.71,3.12,77.59,50.61
2012,"Tampa, FL",350758,2162,616.38,6.56,12.26,434.2,163.36
2012,"Tucson, AZ",531535,3850,724.32,7.9,44.02,435.34,237.05
2012,"Tulsa, OK",398904,3949,989.96,10.53,79.22,633.99,266.23
2012,"Virginia Beach, VA",447588,751,167.79,4.69,12.73,77.3,73.06
2012,"Washington, DC",632323,7448,1177.88,13.92,37.32,537.54,589.1
2012,"Wichita, KS",386409,2896,749.46,5.95,62.63,552.52,128.36
2012,United States,,1214464,386.9,4.7,,,
2013,"Albuquerque, NM",558165,4325,774.86,6.63,78.65,502.18,187.4
2013,"Arlington, TX",378765,1837,485,4.75,27.72,304.15,148.38
2013,"Atlanta, GA",451020,5516,1223.01,18.4,23.28,657.4,523.92
2013,"Aurora, CO",343484,1429,416.03,5.82,65.21,208.45,136.54
2013,"Austin, TX",859180,3123,363.49,3.03,25.26,246.4,88.81
2013,"Baltimore County, MD",822814,4184,508.5,2.43,15.07,307.48,183.52
2013,"Baltimore, MD",622671,8725,1401.22,37.42,47.86,716.27,599.67
2013,"Boston, MA",643799,5037,782.39,6.06,43.34,442.84,290.15
2013,"Buffalo, NY",258789,3249,1255.46,18.16,56.03,670.43,510.84
2013,"Charlotte, NC",837638,5093,608.02,7.04,27.46,358.03,215.49
2013,"Chicago, IL",2720554,25688,944.22,15.29,49.18,445.06,434.69
2013,"Cincinnati, OH",296491,2858,963.94,23.61,73.53,323.11,543.69
2013,"Cleveland, OH",389181,5782,1485.68,14.9,112.03,460.45,898.3
2013,"Columbus, OH",816364,4446,544.61,9.55,84.77,148.59,301.7
2013,"Dallas, TX",1255015,8330,663.74,11.39,43.27,274.26,334.82
2013,"Denver, CO",648981,4093,630.68,6.32,79.97,369.81,174.58
2013,"Detroit, MI",699889,14501,2071.9,45.15,87.59,1257.49,681.68
2013,"El Paso, TX",679700,2522,371.05,1.47,25.89,276.45,67.24
2013,"Fairfax County, VA",1091221,1005,92.1,1.1,15.76,37.76,37.48
2013,"Fort Worth, TX",789035,4440,562.71,6.21,67.42,329.77,159.31
2013,"Fresno, CA",508876,2552,501.5,7.86,10.42,305.77,177.45
2013,"Honolulu, HI",984683,2276,231.14,1.83,22.44,131.41,75.46
2013,"Houston, TX",2180606,20993,962.71,9.81,28.34,470.97,453.59
2013,"Indianapolis, IN",850220,10479,1232.5,15.17,77.16,693.23,446.94
2013,"Jacksonville, FL",845745,5246,620.28,11,53.44,387.47,168.37
2013,"Kansas City, MO",465514,5876,1262.26,21.27,84.21,798.9,357.88
2013,"Las Vegas, NV",1500455,11374,758.04,6.46,46.99,433.2,271.38
2013,"Long Beach, CA",469665,2346,499.5,7.24,21.93,232.29,238.04
2013,"Los Angeles County, CA",1064190,5323,500.19,6.77,16.07,349.84,127.51
2013,"Los Angeles, CA",3878725,16524,426.02,6.47,19.7,196.56,203.29
2013,"Louisville, KY",671120,3644,542.97,7.15,23.84,299.35,212.63
2013,"Memphis, TN",657691,10890,1655.79,19.01,69.64,1090.63,476.52
2013,"Mesa, AZ",456155,1807,396.14,4.82,44.5,242.02,104.79
2013,"Miami-Dade County, FL",1171120,6057,517.2,7.43,38.25,312.61,158.91
2013,"Miami, FL",418394,4945,1181.9,16.97,22.94,612.34,529.64
2013,"Milwaukee, WI",600805,8194,1363.84,17.31,66.74,733.18,546.6
2013,"Minneapolis, MN",396206,4038,1019.17,9.09,97.17,444.47,468.44
2013,"Montgomery County, MD",997082,1687,169.19,0.8,13.44,78.93,76.02
2013,"Nashville, TN",635673,6667,1048.81,5.51,72.84,716.72,253.75
2013,"Nassau County, NY",1058467,1394,131.7,1.13,4.06,59.8,66.7
2013,"New Orleans, LA",377022,2965,786.43,41.38,46.68,396.53,301.84
2013,"New York City, NY",8396126,52384,623.91,3.99,13.24,378.35,228.32
2013,"Newark, NJ",278246,3516,1263.63,40.25,16.17,332.8,874.41
2013,"Oakland, CA",403887,7984,1976.79,22.28,44.57,691.28,1218.66
2013,"Oklahoma City, OK",605034,4998,826.07,10.25,74.38,544.6,196.85
2013,"Omaha, NE",425076,2449,576.13,9.88,43.29,354.05,168.91
2013,"Orlando, FL",253238,2316,914.55,6.71,49.76,631.82,226.27
2013,"Philadelphia, PA",1553153,17074,1099.31,15.9,82.35,514.18,486.88
2013,"Phoenix, AZ",1502139,9492,631.9,7.86,42.27,366.54,215.23
2013,"Pittsburgh, PA",307632,2259,734.32,14.63,25.35,383.58,310.76
2013,"Portland, OR",609136,2941,482.82,2.3,38.42,291.56,150.54
2013,"Prince George's County, MD",677793,3502,516.68,7.52,21.54,254.06,233.55
2013,"Raleigh, NC",428993,1683,392.31,2.8,18.42,230.07,141.03
2013,"Sacramento, CA",478182,3137,656.03,7.11,19.87,386.88,242.17
2013,"Salt Lake City, UT",190246,1487,781.62,3.68,111.96,444.69,221.29
2013,"San Antonio, TX",1399725,8828,630.7,5.14,47.37,421.58,156.6
2013,"San Diego, CA",1349306,5303,393.02,2.89,23.42,258.8,107.91
2013,"San Francisco, CA",833863,7064,847.14,5.76,19.31,318.16,503.92
2013,"San Jose, CA",992143,3215,324.05,3.83,27.21,182.63,110.37
2013,"Seattle, WA",642814,3760,584.93,2.8,23.96,308.95,249.22
2013,"St. Louis, MO",318563,5077,1593.72,37.67,104.53,994.15,457.37
2013,"Suffolk County, NY",1340833,1599,119.25,2.01,1.64,69.36,46.24
2013,"Tampa, FL",351314,2097,596.9,7.97,22.2,401.64,165.09
2013,"Tucson, AZ",525486,3368,640.93,8.94,41.1,400.2,190.68
2013,"Tulsa, OK",394498,3827,970.09,15.21,94.55,608.37,251.97
2013,"Virginia Beach, VA",450687,738,163.75,3.77,32.62,59.69,67.67
2013,"Washington, DC",646449,7880,1218.97,15.93,60.79,576.07,566.17
2013,"Wichita, KS",386486,3069,794.08,3.88,64.69,604.68,120.83
2013,United States,,1168298,369.1,4.5,,,
2014,"Albuquerque, NM",558874,4934,882.85,5.37,71.93,558.44,247.1
2014,"Arlington, TX",382976,1854,484.1,3.39,53.79,298.19,128.73
2014,"Atlanta, GA",454363,5577,1227.43,20.47,33.23,661.15,512.59
2014,"Aurora, CO",350948,1430,407.47,2.56,77.79,209.15,117.97
2014,"Austin, TX",903924,3581,396.16,3.54,63.17,232.87,96.58
2014,"Baltimore County, MD",828871,4024,485.48,3.02,11.7,288.34,182.42
2014,"Baltimore, MD",623513,8346,1338.54,33.84,39.29,675.69,589.72
2014,"Boston, MA",654413,4749,725.69,8.1,42.79,418.08,256.72
2014,"Buffalo, NY",258419,3173,1227.85,23.22,66.95,643.53,494.16
2014,"Charlotte, NC",856916,5054,589.79,5.48,24.51,374.72,185.08
2014,"Chicago, IL",2724121,24133,885.9,15.23,50.95,459.96,359.75
2014,"Cincinnati, OH",297671,2719,913.42,20.16,83.31,353.75,456.21
2014,"Cleveland, OH",388655,5205,1339.23,16.21,127.36,425.83,769.83
2014,"Columbus, OH",830811,4640,558.49,10.23,94.73,199.32,254.21
2014,"Dallas, TX",1272396,8457,664.65,9.12,61.38,291.1,303.05
2014,"Denver, CO",665353,4002,601.49,4.66,70.79,362.51,163.52
2014,"Detroit, MI",684694,13622,1989.5,43.52,81.35,1342.79,521.84
2014,"El Paso, TX",680273,2671,392.64,3.09,49.24,279.3,61
2014,"Fairfax County, VA",1101700,969,87.95,0.91,14.43,36.31,36.31
2014,"Fort Worth, TX",804907,4492,558.08,6.58,70.82,339.05,141.63
2014,"Fresno, CA",513187,2382,464.16,9.16,10.33,292.49,152.19
2014,"Honolulu, HI",994034,2273,228.66,1.91,32.19,117.3,77.26
2014,"Houston, TX",2219933,22008,991.38,10.9,36.58,485.06,458.84
2014,"Indianapolis, IN",858238,10768,1254.66,15.85,66.76,728.35,443.7
2014,"Jacksonville, FL",856021,5853,683.74,11.21,55.96,450.81,165.77
2014,"Kansas City, MO",468417,5892,1257.85,16.87,87.96,805.91,347.13
2014,"Las Vegas, NV",1530899,12876,841.07,7.97,50.95,463.06,319.09
2014,"Long Beach, CA",471123,2304,489.04,4.88,23.35,272.12,188.7
2014,"Los Angeles County, CA",1111939,5091,457.85,6.39,18.08,318.27,115.11
2014,"Los Angeles, CA",3906772,19171,490.71,6.66,28.82,251.77,203.47
2014,"Louisville, KY",677710,4015,592.44,8.26,28.63,329.49,226.06
2014,"Memphis, TN",654922,11420,1743.72,21.22,79.25,1141.66,501.59
2014,"Mesa, AZ",462092,2119,458.57,2.81,54.53,299.72,101.49
2014,"Miami-Dade County, FL",1195232,6571,549.77,7.03,35.22,353.99,153.53
2014,"Miami, FL",421996,4473,1059.96,19.19,26.07,590.53,424.17
2014,"Milwaukee, WI",600374,8914,1484.74,14.32,65.96,812.33,592.13
2014,"Minneapolis, MN",404461,4093,1011.96,7.66,96.18,445.53,462.59
2014,"Montgomery County, MD",1009176,1648,163.3,1.68,11.79,88.39,61.44
2014,"Nashville, TN",647689,7289,1125.39,6.48,75.81,807.02,236.07
2014,"Nassau County, NY",1061175,1329,125.24,0.57,9.71,63.14,51.83
2014,"New Orleans, LA",387113,3770,973.88,38.75,63.03,492.36,379.73
2014,"New York City, NY",8473938,50564,596.7,3.93,25.84,371.26,195.67
2014,"Newark, NJ",279110,3009,1078.07,33.68,17.56,338.22,688.62
2014,"Oakland, CA",409994,6910,1685.39,19.51,50.98,765.86,849.04
2014,"Oklahoma City, OK",617975,4782,773.82,7.28,70.23,514.1,182.21
2014,"Omaha, NE",438465,2458,560.59,7.3,41.05,347.35,164.89
2014,"Orlando, FL",259675,2340,901.13,5.78,64.31,592.28,238.76
2014,"Philadelphia, PA",1559062,15925,1021.45,15.91,77.42,481.06,447.06
2014,"Phoenix, AZ",1529852,8749,571.89,7.45,65.76,305.72,192.96
2014,"Pittsburgh, PA",307613,2455,798.08,22.43,29.58,425.53,320.53
2014,"Portland, OR",615672,2911,472.82,4.22,42.56,288.47,137.57
2014,"Prince George's County, MD",685191,3161,461.33,5.69,24.96,217.46,213.23
2014,"Raleigh, NC",438363,1730,394.65,3.65,18.71,217.4,154.89
2014,"Sacramento, CA",482767,2968,614.79,5.8,16.16,385.69,207.14
2014,"Salt Lake City, UT",192368,1452,754.8,3.64,115.92,401.83,233.41
2014,"San Antonio, TX",1428465,7704,539.32,7.21,75.4,332.31,124.4
2014,"San Diego, CA",1368690,5214,380.95,2.34,27.11,255.21,96.3
2014,"San Francisco, CA",850294,6761,795.14,5.29,41.75,368.93,379.16
2014,"San Jose, CA",1009679,3242,321.09,3.17,30.31,181.44,106.17
2014,"Seattle, WA",663410,4005,603.7,3.92,23.21,340.36,236.2
2014,"St. Louis, MO",318574,5348,1678.73,49.91,87.58,1050.93,490.31
2014,"Suffolk County, NY",1341453,1576,117.48,2.16,8.27,64.78,42.27
2014,"Tampa, FL",357124,2080,582.43,7.84,17.36,413.3,143.93
2014,"Tucson, AZ",527328,3443,652.91,6.64,75.66,383.25,187.36
2014,"Tulsa, OK",399556,3217,805.14,11.51,78.34,485.04,230.26
2014,"Virginia Beach, VA",451102,667,147.86,3.77,25.49,63.18,55.42
2014,"Washington, DC",658893,7810,1185.32,15.94,71.33,607.69,490.37
2014,"Wichita, KS",387493,2939,758.47,5.42,62.71,562.33,128
2014,United States,,1153022,361.6,4.4,,,
2015,"Albuquerque, NM",559721,5406,965.84,7.68,72.18,584.76,301.22
2015,"Arlington, TX",387565,1946,502.11,2.06,53.67,309.88,136.49
2015,"Atlanta, GA",464710,5203,1119.62,20.23,36.58,633.51,429.3
2015,"Aurora, CO",360237,1660,460.81,6.66,97.71,232.35,124.08
2015,"Austin, TX",938728,3497,372.53,2.45,51.88,219.23,98.96
2015,"Baltimore County, MD",828871,,,,,,
2015,"Baltimore, MD",621252,9542,1535.93,55.37,46.2,740.12,694.24
2015,"Boston, MA",665258,4702,706.79,5.71,36.08,431.86,233.14
2015,"Buffalo, NY",258096,2887,1118.58,15.89,67.03,635.42,400.24
2015,"Charlotte, NC",877817,5948,677.59,6.95,24.61,424.23,221.8
2015,"Chicago, IL",2728695,24663,903.84,17.52,52.48,480.23,353.61
2015,"Cincinnati, OH",298478,2761,925.03,22.11,79.07,400.7,423.15
2015,"Cleveland, OH",388655,,,,,,
2015,"Columbus, OH",847745,4631,546.27,9.08,95.08,177.88,264.23
2015,"Dallas, TX",1301977,9038,694.18,10.45,60.06,302.85,320.82
2015,"Denver, CO",682418,4599,673.93,7.77,80.3,405.62,180.24
2015,"Detroit, MI",673225,11846,1759.59,43.82,78.73,1123.55,513.5
2015,"El Paso, TX",686077,2515,366.58,2.48,46.93,257.41,59.76
2015,"Fairfax County, VA",1101700,974,88.41,1.27,11.8,35.13,40.21
2015,"Fort Worth, TX",829731,4359,525.35,6.75,62.19,338.18,118.23
2015,"Fresno, CA",520837,2871,551.23,7.49,32.06,317.37,194.3
2015,"Honolulu, HI",999307,2437,243.87,1.5,31.82,120.88,89.66
2015,"Houston, TX",2275221,21994,966.68,13.32,43.34,458.29,451.74
2015,"Indianapolis, IN",863675,11124,1287.98,17.14,78.39,752.25,440.21
2015,"Jacksonville, FL",867258,5622,648.25,11.18,54.31,421.56,161.2
2015,"Kansas City, MO",473373,6709,1417.28,23.03,77.32,957.17,359.76
2015,"Las Vegas, NV",1562134,14383,920.73,8.13,70.86,521.02,320.72
2015,"Long Beach, CA",476318,2766,580.7,7.56,37.16,314.71,221.28
2015,"Los Angeles County, CA",1111939,5173,465.22,8.81,27.34,320.07,109
2015,"Los Angeles, CA",3962726,25156,634.82,7.12,55.74,346.05,225.91
2015,"Louisville, KY",680550,4300,631.84,11.9,30.12,362.79,227.02
2015,"Memphis, TN",657936,11449,1740.14,20.52,80.55,1163.18,475.88
2015,"Mesa, AZ",471034,1972,418.65,3.4,51.16,277.47,86.62
2015,"Miami-Dade County, FL",1195232,6179,516.97,7.2,31.71,339.1,138.97
2015,"Miami, FL",437969,4473,1021.31,17.12,18.27,602.1,383.82
2015,"Milwaukee, WI",600400,9583,1596.1,24.15,72.62,874.92,624.42
2015,"Minneapolis, MN",413479,4395,1062.93,11.37,98.43,494.58,458.55
2015,"Montgomery County, MD",1009176,1964,194.61,2.87,26.66,105.04,60.05
2015,"Nashville, TN",658029,7245,1101.02,10.94,77.05,732.34,280.69
2015,"Nassau County, NY",1061175,1318,124.2,1.23,6.41,64.27,52.3
2015,"New Orleans, LA",393447,3736,949.56,41.68,103.95,423.44,380.48
2015,"New York City, NY",8550861,50088,585.77,4.12,26.24,357.23,198.18
2015,"Newark, NJ",279110,3072,1100.64,38.34,37.26,382.64,642.4
2015,"Oakland, CA",419481,6051,1442.5,20.26,67.94,569.99,784.3
2015,"Oklahoma City, OK",630621,4828,765.59,11.58,76.12,488.88,189.02
2015,"Omaha, NE",452252,2329,514.98,10.61,38.47,321.06,144.83
2015,"Orlando, FL",268438,2525,940.63,11.92,67.8,666.45,194.46
2015,"Philadelphia, PA",1567810,16132,1028.95,17.86,84.32,495.28,431.49
2015,"Phoenix, AZ",1559744,9261,593.75,7.18,65.14,327.81,193.62
2015,"Pittsburgh, PA",306870,2167,706.16,18.57,26.72,381.27,279.6
2015,"Portland, OR",615672,,,,,,
2015,"Prince George's County, MD",685191,3256,475.2,9.63,36.19,231.03,198.34
2015,"Raleigh, NC",438363,1676,382.33,3.88,24.64,199.15,154.67
2015,"Sacramento, CA",489717,3611,737.36,8.78,21.44,467.41,239.73
2015,"Salt Lake City, UT",191992,1642,855.24,4.17,151.57,455.23,244.28
2015,"San Antonio, TX",1463586,8594,587.19,6.42,71.67,373.4,135.69
2015,"San Diego, CA",1400467,5582,398.58,2.64,40.42,257.13,98.4
2015,"San Francisco, CA",863782,6710,776.82,6.14,39.82,312.93,417.93
2015,"San Jose, CA",1031458,3400,329.63,2.91,36.36,179.84,110.52
2015,"Seattle, WA",683700,4093,598.65,3.36,21.06,350.15,224.07
2015,"St. Louis, MO",317095,5762,1817.12,59.29,82.94,1110.39,564.5
2015,"Suffolk County, NY",1341453,1675,124.86,1.79,5.89,66.72,50.47
2015,"Tampa, FL",364383,2298,630.66,9.33,21.13,416.05,184.15
2015,"Tucson, AZ",529675,3472,655.5,5.85,79.67,370.04,199.93
2015,"Tulsa, OK",401520,3628,903.57,13.7,90.9,586.27,212.69
